BA1 0UP,10,375350,164482,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 0UQ,10,375350,164482,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 0UR,10,375350,164482,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 0US,10,375350,164482,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 0UT,10,375350,164482,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 0UU,50,375350,164482,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 0UW,50,375350,164482,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 0ZZ,50,375350,164483,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1AA,10,375350,164482,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1AG,10,374817,164613,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 1AJ,10,375046,164988,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1AL,10,374813,164571,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 1AN,10,375116,164500,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1AP,10,375154,164456,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1AQ,10,375076,164499,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1AR,10,375091,164454,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1AS,10,375155,164423,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1AT,10,375110,164438,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1AU,10,375150,164530,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1AW,10,375007,165062,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1AZ,10,375005,164689,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1BA,10,375019,164966,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1BE,10,375018,164941,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1BG,10,375042,164973,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1BH,10,375021,164930,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1BL,10,374979,164966,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1BN,10,374995,164920,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1BP,10,374954,164932,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1BR,10,374961,164907,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1BW,10,374973,164932,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1BZ,10,374982,165046,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1DA,10,374938,165002,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1DB,10,374894,165093,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1DD,10,374903,165047,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1DE,10,374906,165084,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1DG,10,374938,165113,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1DN,10,374958,165056,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1DS,10,374960,165048,E92000001,E19000002,E18000010,,E06000022,E05001935
